date,region,lat,lon,rainfall,temperature,humidity,ndvi,pest_level,crop,state,cluster,climate_risk,pest_risk,total_risk,outbreak_flag,risk_target,risk_label
2025-11-18,Sehore,23.2032,77.085,22.39,23.17,78.65,0.7307,61.45,Wheat,Madhya Pradesh,Bhopal-Sehore-Ashta,27.87,45.57,34.95,0,30.07,1
2025-11-19,Sehore,23.2032,77.085,20.98,23.22,72.35,0.6913,51.98,Wheat,Madhya Pradesh,Bhopal-Sehore-Ashta,27.17,38.98,31.9,0,36.74,1
2025-11-20,Sehore,23.2032,77.085,16.33,22.1,75.43,0.7439,56.1,Wheat,Madhya Pradesh,Bhopal-Sehore-Ashta,31.1,39.91,34.62,0,41.95,1
2025-11-21,Sehore,23.2032,77.085,14.29,22.34,78.22,0.7131,53.21,Wheat,Madhya Pradesh,Bhopal-Sehore-Ashta,36.36,40.58,38.04,0,44.07,1
2025-11-22,Sehore,23.2032,77.085,22.62,22.06,75.65,0.719,69.55,Wheat,Madhya Pradesh,Bhopal-Sehore-Ashta,24.57,47.18,33.61,0,42.53,1
2025-11-23,Sehore,23.2032,77.085,17.8,16.17,76.29,0.7328,54.25,Wheat,Madhya Pradesh,Bhopal-Sehore-Ashta,24.06,34.45,28.21,0,27.24,0
2025-11-24,Sehore,23.2032,77.085,14.44,21.71,80.29,0.7298,56.13,Wheat,Madhya Pradesh,Bhopal-Sehore-Ashta,35.92,41.8,38.27,0,45.27,1
2025-11-25,Sehore,23.2032,77.085,17.47,17.5,76.35,0.7946,60.53,Wheat,Madhya Pradesh,Bhopal-Sehore-Ashta,23.96,37.27,29.29,0,47.3,1
2025-11-26,Sehore,23.2032,77.085,21.69,16.04,73.4,0.6808,34.01,Wheat,Madhya Pradesh,Bhopal-Sehore-Ashta,19.43,24.13,21.31,0,17.45,0
2025-11-27,Sehore,23.2032,77.085,7.38,18.85,75.31,0.6887,38.29,Wheat,Madhya Pradesh,Bhopal-Sehore-Ashta,38.25,27.99,34.15,0,39.71,1
2025-11-28,Sehore,23.2032,77.085,9.85,18.84,80.81,0.736,61.78,Wheat,Madhya Pradesh,Bhopal-Sehore-Ashta,37.08,41.14,38.7,0,43.98,1
2025-11-29,Sehore,23.2032,77.085,11.49,16.74,77.85,0.76,52.27,Wheat,Madhya Pradesh,Bhopal-Sehore-Ashta,31.79,33.78,32.59,0,38.19,1
2025-11-30,Sehore,23.2032,77.085,20.38,19.96,79.66,0.7763,56.92,Wheat,Madhya Pradesh,Bhopal-Sehore-Ashta,25.4,39.34,30.97,0,33.49,1
2025-12-01,Sehore,23.2032,77.085,15.04,14.71,81.35,0.7822,40.24,Wheat,Madhya Pradesh,Bhopal-Sehore-Ashta,29.65,29.27,29.5,0,31.05,1
2025-12-02,Sehore,23.2032,77.085,16.37,16.64,76.1,0.754,50.96,Wheat,Madhya Pradesh,Bhopal-Sehore-Ashta,25.1,32.38,28.01,0,41.4,1
2025-12-03,Sehore,23.2032,77.085,8.15,16.05,81.65,0.7982,67.77,Wheat,Madhya Pradesh,Bhopal-Sehore-Ashta,37.86,43.16,39.98,0,51.23,1
2025-12-04,Sehore,23.2032,77.085,7.67,17.13,79.59,0.7966,58.51,Wheat,Madhya Pradesh,Bhopal-Sehore-Ashta,37.25,37.65,37.41,0,52.4,1
2025-12-05,Sehore,23.2032,77.085,13.41,17.77,71.27,0.7697,51.17,Wheat,Madhya Pradesh,Bhopal-Sehore-Ashta,25.79,30.41,27.64,0,40.59,1
2025-12-06,Sehore,23.2032,77.085,11.34,14.73,84.34,0.7984,48.15,Wheat,Madhya Pradesh,Bhopal-Sehore-Ashta,35.68,34.51,35.21,0,41.29,1
2025-12-07,Sehore,23.2032,77.085,12.83,18.67,74.24,0.7685,48.67,Wheat,Madhya Pradesh,Bhopal-Sehore-Ashta,29.17,31.28,30.01,0,44.33,1
2025-12-08,Sehore,23.2032,77.085,9.44,17.15,68.01,0.7446,31.56,Wheat,Madhya Pradesh,Bhopal-Sehore-Ashta,28.73,19.32,24.96,0,29.13,0
2025-12-09,Sehore,23.2032,77.085,10.9,12.68,70.54,0.7889,46.65,Wheat,Madhya Pradesh,Bhopal-Sehore-Ashta,28.31,27.84,28.12,0,37.82,1
2025-12-10,Sehore,23.2032,77.085,10.05,12.6,70.08,0.7685,51.61,Wheat,Madhya Pradesh,Bhopal-Sehore-Ashta,29.03,30.12,29.47,0,34.63,1
2025-12-11,Sehore,23.2032,77.085,12.2,17.18,74.8,0.7527,38.53,Wheat,Madhya Pradesh,Bhopal-Sehore-Ashta,29.22,25.61,27.78,0,31.34,1
2025-12-12,Sehore,23.2032,77.085,12.03,16.84,72.47,0.7936,43.59,Wheat,Madhya Pradesh,Bhopal-Sehore-Ashta,28.09,27.14,27.71,0,28.99,0
2025-12-13,Sehore,23.2032,77.085,2.08,17.29,71.4,0.6705,42.66,Wheat,Madhya Pradesh,Bhopal-Sehore-Ashta,41.47,27.81,36.01,0,42.95,1
2025-12-14,Sehore,23.2032,77.085,0.0,17.67,75.37,0.6959,45.49,Wheat,Madhya Pradesh,Bhopal-Sehore-Ashta,45.41,30.41,39.41,0,35.34,1
2025-12-15,Sehore,23.2032,77.085,12.21,18.5,73.12,0.6959,53.46,Wheat,Madhya Pradesh,Bhopal-Sehore-Ashta,30.63,34.06,32.0,0,42.35,1
2025-12-16,Sehore,23.2032,77.085,12.84,20.43,72.1,0.711,37.27,Wheat,Madhya Pradesh,Bhopal-Sehore-Ashta,31.75,27.64,30.1,0,31.3,1
2025-12-17,Sehore,23.2032,77.085,3.94,16.01,71.63,0.7171,54.65,Wheat,Madhya Pradesh,Bhopal-Sehore-Ashta,38.04,32.97,36.01,0,47.46,1
2025-12-18,Sehore,23.2032,77.085,0.56,16.2,71.69,0.6727,57.07,Wheat,Madhya Pradesh,Bhopal-Sehore-Ashta,43.35,35.09,40.04,0,48.9,1
2025-12-19,Sehore,23.2032,77.085,8.42,16.75,57.07,0.6805,43.46,Wheat,Madhya Pradesh,Bhopal-Sehore-Ashta,28.94,24.38,27.11,0,41.12,1
2025-12-20,Sehore,23.2032,77.085,11.82,20.32,64.76,0.6701,32.08,Wheat,Madhya Pradesh,Bhopal-Sehore-Ashta,29.81,22.58,26.92,0,32.12,1
2025-12-21,Sehore,23.2032,77.085,15.4,22.93,54.63,0.7571,40.02,Wheat,Madhya Pradesh,Bhopal-Sehore-Ashta,27.5,28.47,27.89,0,23.67,0
2025-12-22,Sehore,23.2032,77.085,10.44,19.51,64.65,0.7367,59.38,Wheat,Madhya Pradesh,Bhopal-Sehore-Ashta,28.14,33.84,30.42,0,38.77,1
2025-12-23,Sehore,23.2032,77.085,7.09,15.21,63.37,0.6712,24.65,Wheat,Madhya Pradesh,Bhopal-Sehore-Ashta,31.02,15.35,24.75,0,18.86,0
2025-12-24,Sehore,23.2032,77.085,5.26,17.52,67.53,0.6601,48.06,Wheat,Madhya Pradesh,Bhopal-Sehore-Ashta,35.86,29.06,33.14,0,35.02,1
2025-12-25,Sehore,23.2032,77.085,9.17,20.02,67.16,0.6236,44.35,Wheat,Madhya Pradesh,Bhopal-Sehore-Ashta,35.22,30.3,33.25,0,44.14,1
2025-12-26,Sehore,23.2032,77.085,8.25,21.16,61.16,0.5905,59.65,Wheat,Madhya Pradesh,Bhopal-Sehore-Ashta,35.56,37.46,36.32,0,46.51,1
2025-12-27,Sehore,23.2032,77.085,5.76,22.02,56.57,0.6343,45.64,Wheat,Madhya Pradesh,Bhopal-Sehore-Ashta,39.74,31.63,36.5,0,35.75,1
2025-12-28,Sehore,23.2032,77.085,18.43,23.58,60.44,0.5967,58.12,Wheat,Madhya Pradesh,Bhopal-Sehore-Ashta,26.72,39.29,31.75,0,34.59,1
2025-12-29,Sehore,23.2032,77.085,17.82,23.31,54.33,0.6165,56.24,Wheat,Madhya Pradesh,Bhopal-Sehore-Ashta,29.42,39.86,33.59,0,40.55,1
2025-12-30,Sehore,23.2032,77.085,15.7,26.98,55.95,0.5556,71.79,Wheat,Madhya Pradesh,Bhopal-Sehore-Ashta,38.3,52.74,44.08,0,46.31,1
2025-12-31,Sehore,23.2032,77.085,7.98,23.56,59.89,0.5797,53.45,Wheat,Madhya Pradesh,Bhopal-Sehore-Ashta,39.2,37.13,38.37,0,39.54,1
2026-01-01,Sehore,23.2032,77.085,15.62,23.67,51.22,0.599,54.23,Wheat,Madhya Pradesh,Bhopal-Sehore-Ashta,34.83,40.99,37.29,0,43.93,1
2026-01-02,Sehore,23.2032,77.085,15.33,27.29,57.11,0.5907,45.08,Wheat,Madhya Pradesh,Bhopal-Sehore-Ashta,37.48,38.58,37.92,0,45.84,1
2026-01-03,Sehore,23.2032,77.085,15.13,23.19,55.59,0.593,62.23,Wheat,Madhya Pradesh,Bhopal-Sehore-Ashta,32.36,42.63,36.47,0,47.24,1
2026-01-04,Sehore,23.2032,77.085,18.97,28.15,46.6,0.5238,49.09,Wheat,Madhya Pradesh,Bhopal-Sehore-Ashta,42.54,47.5,44.52,0,34.43,1
2026-01-05,Sehore,23.2032,77.085,17.14,28.0,55.45,0.5824,52.64,Wheat,Madhya Pradesh,Bhopal-Sehore-Ashta,37.63,44.12,40.23,0,45.47,1
2026-01-06,Sehore,23.2032,77.085,18.2,27.93,53.34,0.5263,57.44,Wheat,Madhya Pradesh,Bhopal-Sehore-Ashta,39.18,48.46,42.89,0,47.62,1
2026-01-07,Sehore,23.2032,77.085,18.45,32.41,49.68,0.5541,46.87,Wheat,Madhya Pradesh,Bhopal-Sehore-Ashta,46.86,49.79,48.03,0,49.75,1
2026-01-08,Sehore,23.2032,77.085,17.93,27.79,44.74,0.5382,55.59,Wheat,Madhya Pradesh,Bhopal-Sehore-Ashta,43.84,50.81,46.63,0,57.4,1
2026-01-09,Sehore,23.2032,77.085,10.11,34.41,43.7,0.4785,68.37,Wheat,Madhya Pradesh,Bhopal-Sehore-Ashta,65.28,67.11,66.01,0,56.4,1
2026-01-10,Sehore,23.2032,77.085,18.25,29.59,44.82,0.5149,58.29,Wheat,Madhya Pradesh,Bhopal-Sehore-Ashta,46.82,54.84,50.03,0,49.55,1
2026-01-11,Sehore,23.2032,77.085,16.37,27.57,49.79,0.5348,42.96,Wheat,Madhya Pradesh,Bhopal-Sehore-Ashta,42.55,42.12,42.38,0,45.51,1
2026-01-12,Sehore,23.2032,77.085,14.15,31.05,41.94,0.5311,54.68,Wheat,Madhya Pradesh,Bhopal-Sehore-Ashta,54.95,55.77,55.28,0,47.19,1
2026-01-13,Sehore,23.2032,77.085,26.67,28.77,48.62,0.5094,62.82,Wheat,Madhya Pradesh,Bhopal-Sehore-Ashta,33.76,54.56,42.08,0,55.68,1
2026-01-14,Sehore,23.2032,77.085,27.52,29.84,40.01,0.5542,38.23,Wheat,Madhya Pradesh,Bhopal-Sehore-Ashta,37.95,46.4,41.33,0,42.24,1
2026-01-15,Sehore,23.2032,77.085,26.69,32.78,45.06,0.53,49.85,Wheat,Madhya Pradesh,Bhopal-Sehore-Ashta,41.17,54.2,46.38,0,51.65,1
2026-01-16,Sehore,23.2032,77.085,22.9,33.4,46.56,0.4887,67.65,Wheat,Madhya Pradesh,Bhopal-Sehore-Ashta,46.9,64.06,53.77,0,55.08,1
2026-01-17,Sehore,23.2032,77.085,27.9,30.92,58.24,0.5222,64.46,Wheat,Madhya Pradesh,Bhopal-Sehore-Ashta,29.67,53.69,39.28,0,50.9,1
2026-01-18,Sehore,23.2032,77.085,23.14,34.82,39.2,0.5489,60.72,Wheat,Madhya Pradesh,Bhopal-Sehore-Ashta,51.15,64.32,56.42,0,63.05,2
2026-01-19,Sehore,23.2032,77.085,24.48,35.38,53.6,0.5481,78.57,Wheat,Madhya Pradesh,Bhopal-Sehore-Ashta,42.22,67.79,52.45,0,61.45,2
2026-01-20,Sehore,23.2032,77.085,19.84,36.14,47.21,0.451,67.98,Wheat,Madhya Pradesh,Bhopal-Sehore-Ashta,55.34,68.13,60.46,0,63.89,2
2026-01-21,Sehore,23.2032,77.085,26.31,34.15,48.81,0.4646,68.05,Wheat,Madhya Pradesh,Bhopal-Sehore-Ashta,43.49,64.72,51.98,0,58.15,1
2026-01-22,Sehore,23.2032,77.085,25.45,36.12,47.71,0.5342,84.02,Wheat,Madhya Pradesh,Bhopal-Sehore-Ashta,45.99,74.24,57.29,0,60.99,2
2026-01-23,Sehore,23.2032,77.085,20.45,28.67,49.78,0.4745,56.43,Wheat,Madhya Pradesh,Bhopal-Sehore-Ashta,41.25,51.44,45.33,0,47.92,1
2026-01-24,Sehore,23.2032,77.085,25.88,32.25,47.28,0.4616,54.21,Wheat,Madhya Pradesh,Bhopal-Sehore-Ashta,42.1,56.14,47.72,0,48.9,1
2026-01-25,Sehore,23.2032,77.085,26.14,30.93,55.88,0.4921,65.54,Wheat,Madhya Pradesh,Bhopal-Sehore-Ashta,33.99,55.86,42.74,0,51.5,1
2026-01-26,Sehore,23.2032,77.085,33.99,33.11,46.96,0.5182,63.31,Wheat,Madhya Pradesh,Bhopal-Sehore-Ashta,37.07,60.77,46.55,0,56.58,1
2026-01-27,Sehore,23.2032,77.085,30.68,31.39,55.58,0.5097,57.74,Wheat,Madhya Pradesh,Bhopal-Sehore-Ashta,29.82,52.31,38.81,0,39.2,1
2026-01-28,Sehore,23.2032,77.085,27.41,32.16,47.44,0.496,51.45,Wheat,Madhya Pradesh,Bhopal-Sehore-Ashta,39.06,53.89,44.99,0,46.3,1
2026-01-29,Sehore,23.2032,77.085,28.58,36.67,51.15,0.491,83.75,Wheat,Madhya Pradesh,Bhopal-Sehore-Ashta,42.49,74.19,55.17,0,71.15,2
2026-01-30,Sehore,23.2032,77.085,27.93,31.72,46.93,0.5049,61.52,Wheat,Madhya Pradesh,Bhopal-Sehore-Ashta,37.82,58.41,46.06,0,46.98,1
2026-01-31,Sehore,23.2032,77.085,27.07,32.79,55.45,0.5033,57.43,Wheat,Madhya Pradesh,Bhopal-Sehore-Ashta,35.6,54.09,43.0,0,43.22,1
2026-02-01,Sehore,23.2032,77.085,23.63,31.01,61.33,0.6076,68.8,Wheat,Madhya Pradesh,Bhopal-Sehore-Ashta,31.98,54.08,40.82,0,50.23,1
2026-02-02,Sehore,23.2032,77.085,27.39,31.39,54.67,0.5537,59.62,Wheat,Madhya Pradesh,Bhopal-Sehore-Ashta,32.06,52.76,40.34,0,50.35,1
2026-02-03,Sehore,23.2032,77.085,25.0,30.88,55.07,0.579,57.55,Wheat,Madhya Pradesh,Bhopal-Sehore-Ashta,33.1,50.41,40.02,0,45.34,1
2026-02-04,Sehore,23.2032,77.085,22.93,31.51,51.5,0.5434,64.09,Wheat,Madhya Pradesh,Bhopal-Sehore-Ashta,39.57,56.71,46.42,0,58.37,1
2026-02-05,Sehore,23.2032,77.085,29.88,32.75,56.97,0.5572,52.18,Wheat,Madhya Pradesh,Bhopal-Sehore-Ashta,29.78,49.68,37.74,0,46.36,1
2026-02-06,Sehore,23.2032,77.085,29.25,33.43,51.21,0.5475,63.87,Wheat,Madhya Pradesh,Bhopal-Sehore-Ashta,35.12,59.04,44.69,0,54.65,1
2026-02-07,Sehore,23.2032,77.085,20.35,29.9,55.69,0.5041,76.14,Wheat,Madhya Pradesh,Bhopal-Sehore-Ashta,38.95,59.71,47.25,0,58.69,1
2026-02-08,Sehore,23.2032,77.085,26.77,30.07,62.47,0.5498,66.29,Wheat,Madhya Pradesh,Bhopal-Sehore-Ashta,29.29,53.3,38.89,0,58.75,1
2026-02-09,Sehore,23.2032,77.085,30.96,25.58,69.01,0.5537,58.14,Wheat,Madhya Pradesh,Bhopal-Sehore-Ashta,22.41,46.33,31.98,0,38.8,1
2026-02-10,Sehore,23.2032,77.085,30.9,27.52,77.54,0.5447,62.43,Wheat,Madhya Pradesh,Bhopal-Sehore-Ashta,30.46,54.74,40.17,0,36.83,1
2026-02-11,Sehore,23.2032,77.085,30.41,29.37,61.64,0.5808,57.56,Wheat,Madhya Pradesh,Bhopal-Sehore-Ashta,23.07,47.08,32.67,0,48.16,1
2026-02-12,Sehore,23.2032,77.085,26.06,28.68,72.82,0.6659,60.54,Wheat,Madhya Pradesh,Bhopal-Sehore-Ashta,30.47,50.8,38.6,0,42.89,1
2026-02-13,Sehore,23.2032,77.085,22.1,26.64,67.9,0.637,56.52,Wheat,Madhya Pradesh,Bhopal-Sehore-Ashta,30.08,44.71,35.93,0,42.65,1
2026-02-14,Sehore,23.2032,77.085,20.67,27.65,66.96,0.6831,66.23,Wheat,Madhya Pradesh,Bhopal-Sehore-Ashta,31.34,49.5,38.61,0,53.44,1
2026-02-15,Sehore,23.2032,77.085,25.89,26.2,70.87,0.6676,45.72,Wheat,Madhya Pradesh,Bhopal-Sehore-Ashta,25.78,39.42,31.23,0,27.57,0
2026-02-16,Sehore,23.2032,77.085,25.5,27.29,69.99,0.6844,66.66,Wheat,Madhya Pradesh,Bhopal-Sehore-Ashta,26.86,50.54,36.33,0,39.17,1
2026-02-17,Sehore,23.2032,77.085,28.57,24.65,71.17,0.6469,55.83,Wheat,Madhya Pradesh,Bhopal-Sehore-Ashta,21.12,43.08,29.9,0,29.67,0
2026-02-18,Sehore,23.2032,77.085,27.24,22.63,69.47,0.7012,58.08,Wheat,Madhya Pradesh,Bhopal-Sehore-Ashta,17.04,39.86,26.17,0,31.77,1
2026-02-19,Sehore,23.2032,77.085,21.71,23.7,65.37,0.7124,45.05,Wheat,Madhya Pradesh,Bhopal-Sehore-Ashta,22.42,32.7,26.53,0,34.28,1
2026-02-20,Sehore,23.2032,77.085,16.64,15.67,65.44,0.6963,58.1,Wheat,Madhya Pradesh,Bhopal-Sehore-Ashta,20.31,32.46,25.17,0,37.67,1
2026-02-21,Sehore,23.2032,77.085,19.7,22.78,77.18,0.7229,67.7,Wheat,Madhya Pradesh,Bhopal-Sehore-Ashta,29.82,47.73,36.98,0,47.58,1
2026-02-22,Sehore,23.2032,77.085,21.19,13.02,73.22,0.7489,54.63,Wheat,Madhya Pradesh,Bhopal-Sehore-Ashta,17.87,33.0,23.92,0,26.07,0
2026-02-23,Sehore,23.2032,77.085,18.85,16.97,72.27,0.7136,38.79,Wheat,Madhya Pradesh,Bhopal-Sehore-Ashta,21.11,25.38,22.82,0,16.06,0
2026-02-24,Sehore,23.2032,77.085,16.67,21.51,75.87,0.6929,63.48,Wheat,Madhya Pradesh,Bhopal-Sehore-Ashta,31.6,44.07,36.59,0,44.93,1
2026-02-25,Sehore,23.2032,77.085,19.32,21.13,80.31,0.697,61.43,Wheat,Madhya Pradesh,Bhopal-Sehore-Ashta,30.35,44.39,35.97,0,41.25,1
2026-02-26,Sehore,23.2032,77.085,15.61,16.95,77.69,0.7483,39.36,Wheat,Madhya Pradesh,Bhopal-Sehore-Ashta,26.95,27.3,27.09,0,33.07,1
2026-02-27,Sehore,23.2032,77.085,14.44,17.6,73.89,0.7585,50.79,Wheat,Madhya Pradesh,Bhopal-Sehore-Ashta,26.09,31.35,28.19,0,38.48,1
2026-02-28,Sehore,23.2032,77.085,17.53,22.02,83.61,0.7199,62.63,Wheat,Madhya Pradesh,Bhopal-Sehore-Ashta,34.97,47.06,39.81,0,47.35,1
2026-03-01,Sehore,23.2032,77.085,14.01,17.42,85.61,0.757,60.01,Wheat,Madhya Pradesh,Bhopal-Sehore-Ashta,33.29,40.98,36.37,0,47.26,1
2026-03-02,Sehore,23.2032,77.085,15.94,23.39,80.36,0.7642,59.92,Wheat,Madhya Pradesh,Bhopal-Sehore-Ashta,36.12,45.42,39.84,0,47.01,1
2026-03-03,Sehore,23.2032,77.085,15.42,17.95,82.85,0.7788,56.71,Wheat,Madhya Pradesh,Bhopal-Sehore-Ashta,30.07,38.15,33.3,0,42.97,1
2026-03-04,Sehore,23.2032,77.085,9.15,18.66,84.21,0.8072,66.62,Wheat,Madhya Pradesh,Bhopal-Sehore-Ashta,39.15,44.51,41.29,0,45.37,1
2026-03-05,Sehore,23.2032,77.085,11.18,21.23,83.6,0.795,66.95,Wheat,Madhya Pradesh,Bhopal-Sehore-Ashta,40.29,47.63,43.22,0,49.44,1
2026-03-06,Sehore,23.2032,77.085,18.27,17.64,80.89,0.7345,31.49,Wheat,Madhya Pradesh,Bhopal-Sehore-Ashta,26.09,25.01,25.66,0,28.39,0
2026-03-07,Sehore,23.2032,77.085,7.32,14.89,80.61,0.8207,47.22,Wheat,Madhya Pradesh,Bhopal-Sehore-Ashta,38.24,32.44,35.92,0,43.41,1
2026-03-08,Sehore,23.2032,77.085,2.98,16.84,79.95,0.7499,51.65,Wheat,Madhya Pradesh,Bhopal-Sehore-Ashta,42.93,34.38,39.51,0,41.18,1
2026-03-09,Sehore,23.2032,77.085,3.5,16.95,71.52,0.796,34.52,Wheat,Madhya Pradesh,Bhopal-Sehore-Ashta,37.5,22.2,31.38,0,34.93,1
2026-03-10,Sehore,23.2032,77.085,10.6,13.86,80.1,0.7714,50.64,Wheat,Madhya Pradesh,Bhopal-Sehore-Ashta,34.12,33.93,34.05,0,37.7,1
2026-03-11,Sehore,23.2032,77.085,10.18,16.42,69.34,0.7498,58.35,Wheat,Madhya Pradesh,Bhopal-Sehore-Ashta,28.47,33.18,30.35,0,38.16,1
2026-03-12,Sehore,23.2032,77.085,9.19,15.35,71.61,0.7075,40.69,Wheat,Madhya Pradesh,Bhopal-Sehore-Ashta,32.19,26.17,29.78,0,37.2,1
2026-03-13,Sehore,23.2032,77.085,14.16,19.26,81.49,0.7457,58.5,Wheat,Madhya Pradesh,Bhopal-Sehore-Ashta,32.78,40.12,35.72,0,32.59,1
2026-03-14,Sehore,23.2032,77.085,0.0,17.33,78.51,0.7043,46.64,Wheat,Madhya Pradesh,Bhopal-Sehore-Ashta,46.95,32.17,41.04,0,36.24,1
2026-03-15,Sehore,23.2032,77.085,10.3,16.75,81.03,0.7771,47.27,Wheat,Madhya Pradesh,Bhopal-Sehore-Ashta,35.0,32.65,34.06,0,30.61,1
2026-03-16,Sehore,23.2032,77.085,14.73,17.35,71.46,0.7879,60.88,Wheat,Madhya Pradesh,Bhopal-Sehore-Ashta,24.36,35.35,28.76,0,26.73,0
2026-03-17,Sehore,23.2032,77.085,3.79,18.33,66.23,0.7115,45.4,Wheat,Madhya Pradesh,Bhopal-Sehore-Ashta,35.79,26.55,32.09,0,32.69,1
2026-03-18,Sehore,23.2032,77.085,6.64,19.49,69.92,0.7367,55.3,Wheat,Madhya Pradesh,Bhopal-Sehore-Ashta,35.56,34.03,34.95,0,44.8,1
2026-03-19,Sehore,23.2032,77.085,5.05,16.05,70.72,0.707,34.69,Wheat,Madhya Pradesh,Bhopal-Sehore-Ashta,36.52,22.8,31.03,0,30.7,1
2026-03-20,Sehore,23.2032,77.085,4.43,16.27,69.66,0.7032,64.42,Wheat,Madhya Pradesh,Bhopal-Sehore-Ashta,36.76,37.29,36.97,0,46.19,1
2026-03-21,Sehore,23.2032,77.085,6.7,21.56,73.95,0.7282,60.06,Wheat,Madhya Pradesh,Bhopal-Sehore-Ashta,41.15,40.89,41.05,0,52.2,1
2026-03-22,Sehore,23.2032,77.085,13.75,18.44,65.46,0.7032,48.28,Wheat,Madhya Pradesh,Bhopal-Sehore-Ashta,24.14,27.97,25.67,0,39.09,1
2026-03-23,Sehore,23.2032,77.085,15.48,16.53,67.99,0.7532,52.43,Wheat,Madhya Pradesh,Bhopal-Sehore-Ashta,21.51,29.64,24.76,0,32.72,1
2026-03-24,Sehore,23.2032,77.085,6.92,21.23,60.24,0.6698,39.65,Wheat,Madhya Pradesh,Bhopal-Sehore-Ashta,34.31,25.57,30.82,0,40.24,1
